TIMESTAMP,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1504524560123,,78,,41%,,776,28,,,43,,0,,,,2%,MIL is OFF1 codes,P0133,56.5%,,13,10,0,9,2017
1504524566130,,79,,41%,,781,28,,,43,,0,,,,2%,MIL is OFF1 codes,P0133,55.3%,,13,10,0,9,2017
1504524572135,,80,,41%,,1311,24,,,43,,13,,,,10%,MIL is OFF1 codes,P0133,63.1%,,13,10,0,9,2017
1504524578141,,81,,41%,,1769,43,,,43,,26,,,,13%,MIL is OFF1 codes,P0133,67.8%,,13,10,0,9,2017
1504524584148,,81,,41%,,2033,20,,,43,,,,,,5%,MIL is OFF1 codes,P0133,49.4%,,13,10,0,9,2017
1504524590154,,81,,41%,,758,28,,,43,,1,,,,2%,MIL is OFF1 codes,P0133,60.0%,,13,10,0,9,2017
1504524596160,,81,,41%,,773,27,,,43,,0,,,,2%,MIL is OFF1 codes,P0133,54.1%,,13,10,0,9,2017
1504524602166,,81,,41%,,770,27,,,43,,0,,,,2%,MIL is OFF1 codes,P0133,64.3%,,13,10,0,9,2017
1504524608174,,82,,41%,,750,27,,,43,,0,,,,2%,MIL is OFF1 codes,P0133,59.6%,,13,10,0,9,2017
1504524614179,,83,,41%,,1580,45,,,43,,12,,,,9%,MIL is OFF1 codes,P0133,58.8%,,13,10,0,9,2017
1504524620185,,84,,41%,,1805,40,,,43,,25,,,,9%,MIL is OFF1 codes,P0133,70.2%,,13,10,0,9,2017
1504524626191,,84,,41%,,1671,21,,,43,,30,,,,9%,MIL is OFF1 codes,P0133,68.2%,,13,10,0,9,2017
1504524632197,,85,,41%,,955,28,,,43,,10,,,,2%,MIL is OFF1 codes,P0133,45.5%,,13,10,0,9,2017
1504524638204,,85,,41%,,781,27,,,43,,0,,,,2%,MIL is OFF1 codes,P0133,54.9%,,13,10,0,9,2017
1504524644217,,85,,41%,,760,27,,,44,,0,,,,2%,MIL is OFF1 codes,P0133,58.8%,,13,10,0,9,2017
1504524650229,,86,,41%,,758,27,,,44,,0,,,,2%,MIL is OFF1 codes,P0133,57.3%,,13,10,0,9,2017
1504524656236,,86,,41%,,743,27,,,44,,0,,,,2%,MIL is OFF1 codes,P0133,57.3%,,13,10,0,9,2017
1504524662241,,87,,41%,,748,28,,,44,,0,,,,2%,MIL is OFF1 codes,P0133,56.1%,,13,10,0,9,2017
1504524668250,,87,,41%,,741,42,,,44,,1,,,,2%,MIL is OFF1 codes,P0133,58.4%,,13,10,0,9,2017
1504524674266,,87,,41%,,1291,34,,,44,,13,,,,3%,MIL is OFF1 codes,P0133,50.2%,,13,10,0,9,2017
1504524680272,,88,,41%,,1377,47,,,45,,18,,,,3%,MIL is OFF1 codes,P0133,65.9%,,13,10,0,9,2017
1504524686278,,88,,41%,,1154,27,,,44,,10,,,,3%,MIL is OFF1 codes,P0133,45.9%,,13,10,0,9,2017
1504524692283,,90,,41%,,1517,64,,,45,,27,,,,15%,MIL is OFF1 codes,P0133,55.3%,,13,10,0,9,2017
1504524698288,,90,,41%,,1143,30,,,44,,18,,,,2%,MIL is OFF1 codes,P0133,45.9%,,13,10,0,9,2017
1504524704303,,90,,41%,,1233,25,,,45,,20,,,,4%,MIL is OFF1 codes,P0133,71.8%,,13,10,0,9,2017
1504524710308,,90,,41%,,1767,57,,,45,,38,,,,14%,MIL is OFF1 codes,P0133,65.9%,,13,10,0,9,2017
1504524716315,,90,,41%,,1688,35,,,45,,45,,,,8%,MIL is OFF1 codes,P0133,71.8%,,13,10,0,9,2017
1504524722322,,90,,41%,,1945,40,,,45,,52,,,,11%,MIL is OFF1 codes,P0133,70.2%,,13,10,0,9,2017
1504524728327,,88,,41%,,1626,27,,,45,,50,,,,3%,MIL is OFF1 codes,P0133,47.1%,,13,10,0,9,2017
1504524734333,,86,,41%,,1479,19,,,45,,45,,,,3%,MIL is OFF1 codes,P0133,43.1%,,13,10,0,9,2017
1504524740339,,84,,41%,,1373,20,,,45,,42,,,,3%,MIL is OFF1 codes,P0133,46.7%,,13,10,0,9,2017
1504524746354,,82,,41%,,1127,25,,,45,,28,,,,3%,MIL is OFF1 codes,P0133,45.5%,,13,10,0,9,2017
1504524752367,,81,,41%,,1023,95,,,45,,37,,,,17%,MIL is OFF1 codes,P0133,58.4%,,13,10,0,9,2017
1504524758374,,80,,41%,,1500,37,,,45,,50,,,,9%,MIL is OFF1 codes,P0133,60.8%,,13,10,0,9,2017
1504524764380,,79,,41%,,1478,19,,,45,,45,,,,3%,MIL is OFF1 codes,P0133,43.1%,,13,10,0,9,2017
1504524770386,,78,,41%,,1453,50,,,45,,47,,,,11%,MIL is OFF1 codes,P0133,66.7%,,13,10,0,9,2017
1504524776393,,78,,41%,,915,30,,,45,,8,,,,3%,MIL is OFF1 codes,P0133,52.5%,,13,10,0,9,2017
1504524782399,,78,,41%,,2034,43,,,45,,28,,,,16%,MIL is OFF1 codes,P0133,65.5%,,13,10,0,9,2017
1504524788415,,78,,41%,,2090,58,,,45,,43,,,,15%,MIL is OFF1 codes,P0133,69.0%,,13,10,0,9,2017
1504524794421,,78,,41%,,1909,72,,,45,,52,,,,17%,MIL is OFF1 codes,P0133,67.8%,,13,10,0,9,2017
1504524800427,,78,,41%,,2287,76,,,45,,57,,,,20%,MIL is OFF1 codes,P0133,70.2%,,13,10,0,9,2017
1504524806432,,78,,41%,,2379,63,,,44,,62,,,,18%,MIL is OFF1 codes,P0133,70.2%,,13,10,0,9,2017
1504524812449,,78,,41%,,2066,19,,,44,,70,,,,8%,MIL is OFF1 codes,P0133,77.3%,,13,10,0,9,2017
1504524818458,,77,,41%,,2290,20,,,44,,66,,,,6%,MIL is OFF1 codes,P0133,44.7%,,13,10,0,9,2017
1504524824464,,76,,41%,,1434,23,,,45,,32,,,,2%,MIL is OFF1 codes,P0133,43.5%,,13,10,0,9,2017
1504524830478,,75,,41%,,791,28,,,45,,2,,,,2%,MIL is OFF1 codes,P0133,57.6%,,13,10,0,9,2017
1504524836483,,75,,41%,,781,28,,,45,,0,,,,2%,MIL is OFF1 codes,P0133,60.0%,,13,10,0,9,2017
1504524842500,,75,,41%,,770,27,,,45,,0,,,,2%,MIL is OFF1 codes,P0133,60.0%,,13,10,0,9,2017
1504524848506,,75,,41%,,900,52,,,45,,8,,,,4%,MIL is OFF1 codes,P0133,56.5%,,13,10,0,9,2017
1504524854530,,75,,41%,,1606,22,,,45,,18,,,,5%,MIL is OFF1 codes,P0133,66.7%,,13,10,0,9,2017
1504524860536,,76,,41%,,1567,77,,,45,,28,,,,11%,MIL is OFF1 codes,P0133,62.0%,,13,10,0,9,2017
1504524866542,,77,,41%,,2287,56,,,45,,46,,,,18%,MIL is OFF1 codes,P0133,67.8%,,13,10,0,9,2017
1504524872549,,78,,41%,,2749,81,,,45,,53,,,,29%,MIL is OFF1 codes,P0133,77.3%,,13,10,0,9,2017
1504524878564,,78,,41%,,2838,79,,,44,,51,,,,25%,MIL is OFF1 codes,P0133,72.9%,,13,10,0,9,2017
1504524884569,,78,,41%,,2028,73,,,44,,51,,,,31%,MIL is OFF1 codes,P0133,62.0%,,13,10,0,9,2017
1504524890582,,78,,41%,,1826,19,,,43,,31,,,,4%,MIL is OFF1 codes,P0133,52.9%,,13,10,0,9,2017
1504524896589,,77,,41%,,837,28,,,44,,16,,,,2%,MIL is OFF1 codes,P0133,54.9%,,13,10,0,9,2017
1504524902596,,77,,41%,,1353,68,,,44,,30,,,,15%,MIL is OFF1 codes,P0133,57.3%,,13,10,0,9,2017
1504524908602,,77,,41%,,1932,21,,,43,,33,,,,9%,MIL is OFF1 codes,P0133,70.6%,,13,10,0,9,2017
1504524914608,,77,,41%,,,94,,,45,,26,,,,23%,MIL is OFF1 codes,P0133,51.4%,,13,10,0,9,2017
1504524920616,,77,,41%,,2047,19,,,43,,35,,,,5%,MIL is OFF1 codes,P0133,64.3%,,13,10,0,9,2017
1504524926628,,77,,41%,,1584,24,,,44,,20,,,,3%,MIL is OFF1 codes,P0133,43.5%,,13,10,0,9,2017
1504524932637,,77,,41%,,1204,28,,,44,,12,,,,4%,MIL is OFF1 codes,P0133,54.9%,,13,10,0,9,2017
1504524938652,,78,,41%,,1270,57,,,45,,22,,,,13%,MIL is OFF1 codes,P0133,60.8%,,13,10,0,9,2017
1504524944657,,78,,41%,,1504,52,,,44,,30,,,,11%,MIL is OFF1 codes,P0133,65.9%,,13,10,0,9,2017
1504524950663,,79,,41%,,1770,21,,,44,,32,,,,7%,MIL is OFF1 codes,P0133,74.1%,,13,10,0,9,2017
1504524956669,,79,,41%,,1678,20,,,44,,26,,,,4%,MIL is OFF1 codes,P0133,76.1%,,13,10,0,9,2017
1504524962675,,79,,41%,,716,70,,,45,,10,,,,7%,MIL is OFF1 codes,P0133,55.3%,,13,10,0,9,2017
1504524968681,,79,,41%,,958,32,,,45,,7,,,,3%,MIL is OFF1 codes,P0133,44.3%,,13,10,0,9,2017
1504524974687,,80,,41%,,768,31,,,45,,0,,,,3%,MIL is OFF1 codes,P0133,50.2%,,13,10,0,9,2017
1504524980696,,81,,41%,,768,29,,,45,,0,,,,2%,MIL is OFF1 codes,P0133,52.5%,,13,11,1,9,2017
1504609743177,,48,,41%,,1015,21,,,27,,18,,,,2%,MIL is OFF1 codes,P0133,44.3%,,13,11,1,9,2017
1504609749185,,48,,41%,,2300,62,,,27,,35,,,,6%,MIL is OFF1 codes,P0133,70.6%,,13,11,1,9,2017
1504609755197,,49,,41%,,1829,25,,,27,,48,,,,11%,MIL is OFF1 codes,P0133,68.2%,,13,11,1,9,2017
1504609761204,,50,,41%,,1814,18,,,27,,42,,,,4%,MIL is OFF1 codes,P0133,44.3%,,13,11,1,9,2017
1504609767212,,50,,41%,,1688,31,,,27,,43,,,,9%,MIL is OFF1 codes,P0133,73.7%,,13,11,1,9,2017
1504609773224,,50,,41%,,2299,29,,,27,,62,,,,15%,MIL is OFF1 codes,P0133,70.2%,,13,11,1,9,2017
1504609779238,,51,,41%,,1929,95,,,28,,67,,,,4%,MIL is OFF1 codes,P0133,44.3%,,13,11,1,9,2017
1504609785243,,51,,41%,,2256,31,,,27,,71,,,,10%,MIL is OFF1 codes,P0133,74.1%,,13,11,1,9,2017
1504609791251,,51,,41%,,2195,20,,,27,,61,,,,6%,MIL is OFF1 codes,P0133,78.8%,,13,11,1,9,2017
1504609797257,,51,,41%,,1492,23,,,27,,40,,,,3%,MIL is OFF1 codes,P0133,43.5%,,13,11,1,9,2017
1504609803264,,50,,41%,,1517,86,,,28,,50,,,,10%,MIL is OFF1 codes,P0133,65.9%,,13,11,1,9,2017
1504609809271,,50,,41%,,1246,74,,,29,,41,,,,7%,MIL is OFF1 codes,P0133,54.1%,,13,11,1,9,2017
1504609815276,,50,,41%,,1487,61,,,28,,51,,,,17%,MIL is OFF1 codes,P0133,65.5%,,13,11,1,9,2017
1504609821294,,51,,41%,,1381,24,,,28,,38,,,,4%,MIL is OFF1 codes,P0133,55.3%,,13,11,1,9,2017
1504609827299,,51,,41%,,1403,78,,,29,,48,,,,35%,MIL is OFF1 codes,P0133,58.8%,,13,11,1,9,2017
1504609833305,,51,,41%,,1167,31,,,28,,25,,,,4%,MIL is OFF1 codes,P0133,50.2%,,13,11,1,9,2017
1504609839311,,51,,41%,,1507,55,,,29,,31,,,,10%,MIL is OFF1 codes,P0133,41.2%,,13,11,1,9,2017
1504609845317,,52,,41%,,1354,74,,,29,,23,,,,7%,MIL is OFF1 codes,P0133,52.9%,,13,11,1,9,2017
1504609851338,,52,,41%,,1338,57,,,29,,18,,,,7%,MIL is OFF1 codes,P0133,50.2%,,13,11,1,9,2017
1504609857348,,53,,41%,,1175,37,,,29,,21,,,,7%,MIL is OFF1 codes,P0133,63.5%,,13,11,1,9,2017
1504609863355,,54,,41%,,1285,36,,,29,,23,,,,9%,MIL is OFF1 codes,P0133,64.7%,,13,11,1,9,2017
1504609869362,,54,,41%,,1356,60,,,29,,30,,,,12%,MIL is OFF1 codes,P0133,64.7%,,13,11,1,9,2017
1504609875368,,54,,41%,,2059,27,,,29,,40,,,,14%,MIL is OFF1 codes,P0133,70.6%,,13,11,1,9,2017
1504609881375,,54,,41%,,1857,17,,,29,,30,,,,4%,MIL is OFF1 codes,P0133,44.3%,,13,11,1,9,2017
1504609887387,,54,,41%,,1216,26,,,29,,,,,,4%,MIL is OFF1 codes,P0133,51.4%,,13,11,1,9,2017
1504609893392,,55,,41%,,944,43,,,29,,,,,,,MIL is OFF1 codes,P0133,52.5%,,13,11,1,9,2017
1504609899398,,55,,41%,,822,31,,,29,,6,,,,3%,MIL is OFF1 codes,P0133,52.9%,,13,11,1,9,2017
1504609905404,,56,,41%,,822,38,,,29,,2,,,,4%,MIL is OFF1 codes,P0133,53.7%,,13,11,1,9,2017
1504609911410,,56,,41%,,1217,42,,,30,,5,,,,5%,MIL is OFF1 codes,P0133,52.5%,,13,11,1,9,2017
1504609917415,,57,,41%,,886,39,,,29,,2,,,,4%,MIL is OFF1 codes,P0133,48.2%,,13,11,1,9,2017
1504609923421,,57,,41%,,925,39,,,30,,10,,,,6%,MIL is OFF1 codes,P0133,54.1%,,13,11,1,9,2017
1504609929427,,58,,41%,,1211,33,,,30,,15,,,,4%,MIL is OFF1 codes,P0133,62.4%,,13,11,1,9,2017
1504609935434,,59,,41%,,1693,53,,,30,,30,,,,9%,MIL is OFF1 codes,P0133,69.0%,,13,11,1,9,2017
1504609941440,,60,,41%,,2078,21,,,30,,38,,,,9%,MIL is OFF1 codes,P0133,73.7%,,13,11,1,9,2017
1504609947455,,60,,41%,,1862,43,,,30,,33,,,,9%,MIL is OFF1 codes,P0133,44.3%,,13,11,1,9,2017
1504609953461,,60,,41%,,1988,40,,,30,,37,,,,11%,MIL is OFF1 codes,P0133,72.5%,,13,11,1,9,2017
1504609959466,,60,,41%,,1819,20,,,30,,21,,,,4%,MIL is OFF1 codes,P0133,44.7%,,13,11,1,9,2017
1504609965481,,60,,41%,,1169,86,,,31,,28,,,,24%,MIL is OFF1 codes,P0133,57.3%,,13,11,1,9,2017
1504609971487,,60,,41%,,1603,21,,,30,,23,,,,3%,MIL is OFF1 codes,P0133,54.9%,,13,11,1,9,2017
1504609977494,,61,,41%,,851,31,,,30,,1,,,,3%,MIL is OFF1 codes,P0133,55.3%,,13,11,1,9,2017
1504609983508,,61,,41%,,818,68,,,30,,7,,,,9%,MIL is OFF1 codes,P0133,52.9%,,13,11,1,9,2017
1504609989515,,62,,41%,,1238,41,,,30,,,,,,8%,MIL is OFF1 codes,P0133,62.4%,,13,11,1,9,2017
1504609995528,,63,,41%,,1591,23,,,30,,13,,,,4%,MIL is OFF1 codes,P0133,72.9%,,13,11,1,9,2017
1504610001534,,63,,41%,,1712,55,,,31,,30,,,,16%,MIL is OFF1 codes,P0133,62.4%,,13,11,1,9,2017
1504610007539,,64,,41%,,2004,42,,,31,,38,,,,10%,MIL is OFF1 codes,P0133,70.2%,,13,11,1,9,2017
1504610013546,,64,,41%,,2082,41,,,31,,38,,,,7%,MIL is OFF1 codes,P0133,78.8%,,13,11,1,9,2017
1504610019552,,65,,41%,,1681,18,,,31,,26,,,,3%,MIL is OFF1 codes,P0133,44.3%,,13,11,1,9,2017
1504610025557,,65,,41%,,806,31,,,31,,1,,,,3%,MIL is OFF1 codes,P0133,54.1%,,13,11,1,9,2017
1504610031563,,65,,41%,,797,30,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,54.1%,,13,11,1,9,2017
1504610037578,,65,,41%,,794,30,,,31,,0,,,,3%,MIL is OFF1 codes,P0133,56.1%,,13,11,1,9,2017
1504610043581,,66,,41%,,851,62,,,31,,10,,,,7%,MIL is OFF1 codes,P0133,54.1%,,13,11,1,9,2017
1504610049586,,66,,41%,,1704,53,,,31,,26,,,,14%,MIL is OFF1 codes,P0133,65.5%,,13,11,1,9,2017
1504610055592,,67,,41%,,1652,31,,,31,,31,,,,11%,MIL is OFF1 codes,P0133,67.1%,,13,11,1,9,2017
1504610061599,,67,,41%,,1605,70,,,32,,35,,,,14%,MIL is OFF1 codes,P0133,67.1%,,13,11,1,9,2017
1504610067605,,68,,41%,,1587,48,,,32,,42,,,,11%,MIL is OFF1 codes,P0133,65.9%,,13,11,1,9,2017
1504610073615,,68,,41%,,1608,20,,,32,,38,,,,5%,MIL is OFF1 codes,P0133,47.1%,,13,11,1,9,2017
1504610079628,,68,,41%,,1437,21,,,32,,35,,,,3%,MIL is OFF1 codes,P0133,49.4%,,13,11,1,9,2017
1504610085634,,68,,41%,,1246,25,,,32,,25,,,,4%,MIL is OFF1 codes,P0133,42.0%,,13,11,1,9,2017
1504610091639,,68,,41%,,818,62,,,33,,11,,,,3%,MIL is OFF1 codes,P0133,65.5%,,13,11,1,9,2017
1504610097645,,68,,41%,,1499,62,,,33,,22,,,,11%,MIL is OFF1 codes,P0133,66.7%,,13,11,1,9,2017
1504610103651,,68,,41%,,1796,59,,,33,,42,,,,15%,MIL is OFF1 codes,P0133,55.3%,,13,11,1,9,2017
1504610109656,,69,,41%,,1970,25,,,33,,48,,,,7%,MIL is OFF1 codes,P0133,75.3%,,13,11,1,9,2017
1504610115661,,69,,41%,,1781,29,,,33,,41,,,,5%,MIL is OFF1 codes,P0133,77.6%,,13,11,1,9,2017
1504610121669,,69,,41%,,1631,57,,,33,,43,,,,13%,MIL is OFF1 codes,P0133,67.8%,,13,11,1,9,2017
1504610127674,,69,,41%,,1887,48,,,33,,50,,,,12%,MIL is OFF1 codes,P0133,69.4%,,13,11,1,9,2017
1504610133679,,69,,41%,,1952,18,,,33,,42,,,,4%,MIL is OFF1 codes,P0133,77.6%,,13,11,1,9,2017
1504610139685,,68,,41%,,852,35,,,33,,5,,,,3%,MIL is OFF1 codes,P0133,56.5%,,13,11,1,9,2017
1504610145697,,68,,41%,,797,32,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,51.4%,,13,11,1,9,2017
1504610151705,,68,,41%,,788,32,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,50.6%,,13,11,1,9,2017
1504610157712,,68,,41%,,801,32,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,50.6%,,13,11,1,9,2017
1504610163719,,69,,41%,,799,33,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,52.5%,,13,11,1,9,2017
1504610169725,,69,,41%,,786,31,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,52.5%,,13,11,1,9,2017
1504610175731,,70,,41%,,774,30,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,56.5%,,13,11,1,9,2017
1504610181737,,71,,41%,,791,30,,,33,,0,,,,2%,MIL is OFF1 codes,P0133,56.1%,,13,11,1,9,2017
1504610187742,,72,,41%,,788,29,,,33,,0,,,,3%,MIL is OFF1 codes,P0133,56.5%,,13,11,1,9,2017
1504610193751,,72,,41%,,996,49,,,33,,12,,,,9%,MIL is OFF1 codes,P0133,57.6%,,13,11,1,9,2017
1504610199756,,73,,41%,,2071,69,,,34,,30,,,,4%,MIL is OFF1 codes,P0133,68.2%,,13,11,1,9,2017
1504610205767,,74,,41%,,1443,66,,,34,,41,,,,14%,MIL is OFF1 codes,P0133,57.3%,,13,11,1,9,2017
1504610211772,,74,,41%,,1800,42,,,33,,46,,,,11%,MIL is OFF1 codes,P0133,69.0%,,13,11,1,9,2017
1504610217778,,74,,41%,,1661,18,,,33,,38,,,,3%,MIL is OFF1 codes,P0133,43.5%,,13,11,1,9,2017
1504610223783,,73,,41%,,768,29,,,34,,6,,,,2%,MIL is OFF1 codes,P0133,55.3%,,13,11,1,9,2017
1504610229789,,72,,41%,,794,29,,,34,,0,,,,2%,MIL is OFF1 codes,P0133,54.9%,,13,11,1,9,2017
1504610235797,,72,,41%,,784,30,,,34,,0,,,,3%,MIL is OFF1 codes,P0133,56.5%,,13,11,1,9,2017
1504610241803,,72,,41%,,763,29,,,34,,0,,,,3%,MIL is OFF1 codes,P0133,57.6%,,13,11,1,9,2017
1504610247809,,72,,41%,,778,30,,,34,,0,,,,3%,MIL is OFF1 codes,P0133,56.5%,,13,11,1,9,2017
1504610253814,,73,,41%,,777,30,,,35,,0,,,,2%,MIL is OFF1 codes,P0133,56.5%,,13,11,1,9,2017
1504610259820,,74,,41%,,1473,71,,,35,,27,,,,19%,MIL is OFF1 codes,P0133,48.2%,,13,11,1,9,2017
1504610265826,,75,,41%,,1890,60,,,35,,43,,,,18%,MIL is OFF1 codes,P0133,66.7%,,13,11,1,9,2017
1504610271830,,75,,41%,,2076,20,,,35,,52,,,,4%,MIL is OFF1 codes,P0133,60.8%,,13,11,1,9,2017
1504610277836,,75,,41%,,1639,19,,,35,,35,,,,3%,MIL is OFF1 codes,P0133,44.3%,,13,11,1,9,2017
1504610283842,,74,,41%,,1298,29,,,35,,21,,,,4%,MIL is OFF1 codes,P0133,56.5%,,13,11,1,9,2017
1504610289847,,73,,41%,,787,31,,,35,,0,,,,3%,MIL is OFF1 codes,P0133,55.3%,,13,11,1,9,2017
1504610295854,,73,,41%,,779,30,,,35,,0,,,,3%,MIL is OFF1 codes,P0133,56.5%,,13,11,1,9,2017
1504610301866,,73,,41%,,1121,30,,,36,,20,,,,9%,MIL is OFF1 codes,P0133,51.8%,,13,11,1,9,2017
1504610307870,,73,,41%,,1887,79,,,36,,33,,,,16%,MIL is OFF1 codes,P0133,71.8%,,13,11,1,9,2017
1504610313876,,74,,41%,,2178,68,,,36,,40,,,,19%,MIL is OFF1 codes,P0133,67.8%,,13,11,1,9,2017
1504610319882,,74,,41%,,2083,26,,,36,,33,,,,6%,MIL is OFF1 codes,P0133,69.4%,,13,11,1,9,2017
1504610325889,,75,,41%,,2052,81,,,36,,40,,,,22%,MIL is OFF1 codes,P0133,67.1%,,13,11,1,9,2017
1504610331894,,75,,41%,,2413,27,,,36,,48,,,,16%,MIL is OFF1 codes,P0133,72.9%,,13,11,1,9,2017
1504610337901,,75,,41%,,2037,19,,,36,,28,,,,4%,MIL is OFF1 codes,P0133,44.7%,,13,11,1,9,2017
1504610343909,,75,,41%,,1290,51,,,36,,23,,,,4%,MIL is OFF1 codes,P0133,51.8%,,13,11,1,9,2017
1504610349921,,75,,41%,,1698,71,,,36,,36,,,,16%,MIL is OFF1 codes,P0133,63.5%,,13,11,1,9,2017
1504610355927,,75,,41%,,2131,62,,,36,,40,,,,16%,MIL is OFF1 codes,P0133,70.2%,,13,11,1,9,2017
1504610361934,,75,,41%,,1871,21,,,36,,22,,,,4%,MIL is OFF1 codes,P0133,48.2%,,13,11,1,9,2017
1504610367938,,75,,41%,,1166,59,,,37,,38,,,,12%,MIL is OFF1 codes,P0133,58.8%,,13,11,1,9,2017
1504610373943,,75,,41%,,1249,27,,,36,,20,,,,3%,MIL is OFF1 codes,P0133,43.1%,,13,11,1,9,2017
1504610379948,,75,,41%,,1119,85,,,37,,28,,,,24%,MIL is OFF1 codes,P0133,52.5%,,13,11,1,9,2017
1504610385954,,75,,41%,,1801,20,,,36,,30,,,,5%,MIL is OFF1 codes,P0133,62.0%,,13,11,1,9,2017
1504610391961,,75,,41%,,1900,31,,,37,,33,,,,11%,MIL is OFF1 codes,P0133,65.9%,,13,11,1,9,2017
1504610397967,,75,,41%,,1161,26,,,37,,,,,,4%,MIL is OFF1 codes,P0133,54.9%,,13,11,1,9,2017
1504610403973,,75,,41%,,812,35,,,37,,12,,,,3%,MIL is OFF1 codes,P0133,44.3%,,13,11,1,9,2017
1504610409982,,75,,41%,,,85,,,37,,31,,,,23%,MIL is OFF1 codes,P0133,51.8%,,13,11,1,9,2017
1504610416001,,75,,41%,,2365,24,,,37,,42,,,,,MIL is OFF1 codes,P0133,68.2%,,13,11,1,9,2017
1504610422018,,75,,41%,,1646,18,,,37,,40,,,,4%,MIL is OFF1 codes,P0133,47.1%,,13,11,1,9,2017
1504610428027,,75,,41%,,1726,19,,,37,,38,,,,4%,MIL is OFF1 codes,P0133,43.5%,,13,11,1,9,2017
1504610434033,,74,,41%,,1216,33,,,37,,21,,,,4%,MIL is OFF1 codes,P0133,42.4%,,13,11,1,9,2017
1504610440039,,73,,41%,,1970,56,,,37,,42,,,,15%,MIL is OFF1 codes,P0133,65.9%,,13,11,1,9,2017
1504610446046,,72,,41%,,1685,50,,,37,,43,,,,9%,MIL is OFF1 codes,P0133,50.2%,,13,11,1,9,2017
1504610452051,,72,,41%,,1844,20,,,37,,43,,,,4%,MIL is OFF1 codes,P0133,70.2%,,13,11,1,9,2017
1504610458064,,72,,41%,,1482,21,,,37,,33,,,,4%,MIL is OFF1 codes,P0133,43.5%,,13,11,1,9,2017
1504610464074,,72,,41%,,956,30,,,37,,,,,,3%,MIL is OFF1 codes,P0133,44.3%,,13,11,1,9,2017
1504610470088,,72,,41%,,813,33,,,38,,0,,,,3%,MIL is OFF1 codes,P0133,45.5%,,13,11,1,9,2017
1504610476094,,72,,41%,,958,34,,,38,,12,,,,9%,MIL is OFF1 codes,P0133,62.0%,,13,11,1,9,2017
1504610482101,,72,,41%,,1760,77,,,39,,31,,,,24%,MIL is OFF1 codes,P0133,69.4%,,13,11,1,9,2017
1504610488106,,73,,41%,,1823,59,,,39,,41,,,,14%,MIL is OFF1 codes,P0133,70.2%,,13,11,1,9,2017
1504610494112,,74,,41%,,1568,22,,,38,,32,,,,3%,MIL is OFF1 codes,P0133,54.9%,,13,11,1,9,2017
1504610500124,,74,,41%,,1568,66,,,38,,43,,,,16%,MIL is OFF1 codes,P0133,61.2%,,13,11,1,9,2017
1504610506130,,73,,41%,,1785,35,,,38,,45,,,,9%,MIL is OFF1 codes,P0133,72.5%,,13,11,1,9,2017
1504610512142,,73,,41%,,1489,70,,,39,,41,,,,14%,MIL is OFF1 codes,P0133,66.7%,,13,11,1,9,2017
1504610518147,,72,,41%,,1836,21,,,38,,47,,,,9%,MIL is OFF1 codes,P0133,70.2%,,13,11,1,9,2017
1504610524154,,72,,41%,,1160,29,,,38,,12,,,,4%,MIL is OFF1 codes,P0133,43.1%,,13,11,1,9,2017
1504610530160,,72,,41%,,1538,23,,,39,,16,,,,12%,MIL is OFF1 codes,P0133,62.4%,,13,11,1,9,2017
1504610536167,,72,,41%,,1555,68,,,39,,35,,,,13%,MIL is OFF1 codes,P0133,49.0%,,13,11,1,9,2017
1504610542172,,72,,41%,,1565,48,,,39,,41,,,,8%,MIL is OFF1 codes,P0133,67.8%,,13,11,1,9,2017
1504610548186,,73,,41%,,1976,26,,,39,,50,,,,12%,MIL is OFF1 codes,P0133,67.1%,,13,11,1,9,2017
1504610554191,,73,,41%,,1870,30,,,39,,46,,,,9%,MIL is OFF1 codes,P0133,72.9%,,13,11,1,9,2017
1504610560198,,72,,41%,,1714,43,,,39,,42,,,,9%,MIL is OFF1 codes,P0133,72.9%,,13,11,1,9,2017
1504610566204,,72,,41%,,1657,19,,,39,,32,,,,4%,MIL is OFF1 codes,P0133,72.9%,,13,11,1,9,2017
1504610572211,,72,,41%,,815,30,,,39,,6,,,,3%,MIL is OFF1 codes,P0133,54.1%,,13,11,1,9,2017
1504610578218,,72,,41%,,789,32,,,39,,2,,,,3%,MIL is OFF1 codes,P0133,57.3%,,13,11,1,9,2017
